AccountLength,Location,AddtoWishlist,DesktopSessions,AppSessions,DesktopTransactions,TotalProductDetailViews,SessionDuration,PromotionClicks,AvgOrderValue,SaleProductViews,DiscountRatePerVisitedProducts,ProductDetailViewPerAppSession,AppTransactions,AddToCartPerSession,CustomerServiceCalls,Churn
73,415,0,242,41,14,115,169,133,170,122,8,11,2,3,2,0
100,510,38,225,38,25,121,294,131,290,61,13,10,6,3,0,0
149,510,0,207,35,17,115,198,82,114,83,5,9,4,2,1,0
29,408,0,197,33,14,81,168,110,133,98,6,13,7,3,2,0
131,510,0,111,19,10,74,116,90,191,114,9,16,9,4,1,0
153,510,0,123,21,23,145,273,103,198,71,9,8,3,2,2,0
84,510,0,227,39,17,144,202,122,130,121,6,13,5,4,2,0
133,510,0,187,32,12,65,141,128,238,108,11,10,8,3,2,0
112,415,0,171,29,16,113,193,129,188,91,8,11,6,3,0,0
87,415,0,205,35,14,101,161,80,286,89,13,10,3,3,0,0
72,415,0,166,28,20,114,236,97,210,120,9,12,5,3,2,0
66,510,0,154,26,17,133,199,121,152,100,7,10,3,3,4,1
65,510,29,158,27,27,104,322,81,210,96,9,9,6,2,1,0
74,415,0,225,38,18,93,215,120,242,95,11,9,2,2,2,0
116,408,0,159,27,15,79,180,88,168,71,8,10,2,3,6,1
68,510,0,173,29,12,95,139,90,174,99,8,12,1,3,2,0
68,415,0,223,38,15,99,176,85,202,111,9,11,3,3,3,0
54,415,0,214,36,20,77,241,94,189,75,9,10,3,3,1,0
99,408,0,55,9,15,92,173,103,195,125,9,8,3,2,1,0
107,408,0,134,23,15,104,175,94,311,79,14,7,3,2,3,0
124,510,0,185,31,15,74,175,84,158,95,7,11,6,3,1,0
95,415,36,283,48,24,112,286,86,262,129,12,11,3,3,3,0
173,510,0,292,50,18,143,214,134,151,119,7,10,2,3,0,1
110,408,0,223,38,9,94,106,98,215,78,10,14,4,4,1,0
102,510,0,175,30,20,79,237,136,270,110,12,9,5,2,0,0
130,408,0,68,12,16,86,193,110,172,139,8,10,4,3,0,0
91,408,31,273,46,18,78,216,98,105,114,5,10,2,3,1,0
64,415,0,225,38,9,134,108,87,140,132,6,17,9,5,1,1
176,415,23,283,48,14,130,163,74,178,104,8,7,6,2,1,0
93,510,0,131,22,19,78,220,106,156,103,7,11,2,3,1,1
84,510,12,90,15,12,87,139,73,166,114,7,11,2,3,1,0
138,510,0,127,22,21,102,248,106,208,75,9,5,3,1,3,0
101,415,28,106,18,20,132,232,107,281,120,13,11,5,3,1,0
136,408,0,142,24,13,79,158,113,178,75,8,6,11,2,2,0
111,510,0,191,33,12,80,139,94,246,107,11,6,3,2,2,0
132,408,36,202,34,13,93,156,75,131,92,6,14,5,4,0,0
128,415,0,247,42,16,91,183,60,143,112,6,15,2,4,3,0
92,408,38,242,41,14,96,160,144,210,108,9,9,1,2,1,0
197,415,0,127,22,19,80,222,115,174,95,8,14,5,4,5,1
191,408,0,162,28,21,104,241,120,210,83,9,11,7,3,1,0
99,415,33,179,30,20,93,238,102,166,96,7,11,1,3,2,0
106,415,31,197,34,10,125,123,110,116,101,5,12,4,3,3,0
88,415,0,148,25,26,82,309,67,235,79,11,6,4,2,2,0
78,415,0,193,33,15,85,172,105,130,119,6,10,1,3,0,0
98,408,0,172,29,15,99,175,87,190,130,9,8,6,2,1,0
17,408,35,199,34,23,123,271,74,210,130,9,8,10,2,1,0
56,415,24,122,21,16,87,184,76,267,98,12,13,3,3,1,0
84,415,0,130,22,24,105,278,60,305,74,14,14,6,4,2,0
95,510,0,203,35,14,96,169,61,173,105,8,14,3,4,2,0
16,415,0,175,30,24,83,281,122,172,80,8,11,8,3,5,0
76,510,0,241,41,20,120,232,96,220,67,10,10,1,3,1,1
93,415,0,142,24,19,95,221,100,227,71,10,10,3,3,0,0
83,408,0,135,23,14,96,167,78,162,123,7,8,5,2,2,0
123,415,0,163,28,21,119,249,51,168,77,8,9,10,2,1,0
64,408,0,146,25,19,116,228,110,273,91,12,9,8,2,1,0
82,510,0,330,56,18,73,208,120,267,102,12,11,6,3,0,1
107,510,0,195,33,16,97,186,131,178,106,8,13,1,3,2,0
110,510,0,132,22,23,93,273,106,193,105,9,7,4,2,1,0
96,408,29,150,26,14,91,159,75,228,55,10,9,3,2,1,0
47,415,30,197,33,21,93,241,140,226,118,10,13,4,3,2,0
115,510,0,100,17,12,107,145,96,149,99,7,14,4,4,2,0
69,415,0,144,24,12,88,142,86,194,83,9,11,5,3,3,0
163,408,40,232,39,18,56,212,91,269,74,12,12,3,3,2,0
90,415,0,38,6,13,80,155,105,175,111,8,14,5,4,3,0
98,415,0,73,12,16,107,186,103,175,110,8,11,4,3,3,0
90,408,39,95,16,19,89,219,91,197,65,9,11,5,3,1,0
174,415,15,222,38,18,143,211,115,222,109,10,12,9,3,1,0
95,415,0,269,46,20,120,234,120,179,61,8,7,4,2,2,1
79,415,0,268,46,16,114,186,111,265,88,12,6,7,2,1,1
123,415,27,199,34,21,127,249,105,173,124,8,13,5,3,1,0
99,415,0,116,20,19,75,218,111,255,98,11,12,7,3,7,1
114,415,0,202,34,17,100,196,102,292,120,13,13,5,4,2,0
141,510,0,216,37,17,113,201,81,154,107,7,12,6,3,1,0
132,408,0,170,29,18,107,209,121,206,79,9,12,2,3,1,0
133,510,0,202,34,14,85,169,116,286,80,13,6,4,2,0,0
133,408,0,221,38,14,133,160,140,162,84,7,8,3,2,4,0
93,510,32,219,37,10,117,115,61,193,85,9,9,5,3,2,0
34,415,0,294,50,23,89,273,71,178,76,8,11,10,3,2,1
140,415,0,120,20,20,108,240,84,216,74,10,8,3,2,4,1
96,415,26,176,30,18,96,207,84,178,105,8,11,2,3,2,0
144,510,0,279,47,20,95,241,90,120,90,5,12,5,3,1,1
24,408,29,236,40,16,105,191,114,129,105,6,7,2,2,3,0
54,415,0,274,47,10,113,120,156,268,117,12,12,3,3,1,0
50,408,0,131,22,14,129,161,94,207,88,9,6,9,2,5,1
92,415,23,167,28,22,83,259,129,116,110,5,11,3,3,4,0
96,408,0,198,34,21,68,251,53,181,67,8,11,3,3,3,0
146,415,0,170,29,20,93,231,71,270,115,12,9,7,2,2,0
138,415,17,225,38,15,116,173,88,146,99,7,12,4,3,0,0
102,408,0,175,30,18,73,214,114,165,116,7,10,5,3,4,0
76,510,0,130,22,15,84,178,80,229,87,10,8,3,2,5,1
99,415,0,200,34,9,66,108,104,234,82,11,11,2,3,3,0
83,510,36,96,16,22,87,262,105,229,109,10,13,4,4,0,0
36,510,25,153,26,21,110,243,67,147,74,7,9,2,2,1,0
70,510,0,130,22,18,102,209,133,231,93,10,14,3,4,1,0
109,415,0,268,46,13,85,151,131,298,84,13,10,8,3,2,1
100,415,0,189,32,13,152,148,115,180,88,8,15,5,4,2,0
104,408,0,171,29,14,97,162,111,211,131,9,6,1,2,1,0
106,415,0,191,33,17,124,201,116,230,76,10,8,3,2,1,0
84,510,0,75,13,15,96,180,113,194,134,9,12,1,3,1,0
80,510,0,150,25,23,123,276,75,241,75,11,11,7,3,2,0
100,510,0,116,20,9,87,111,56,170,77,8,7,4,2,1,0
99,408,0,129,22,17,86,204,105,283,131,13,14,4,4,2,0
50,510,0,132,22,18,108,217,103,196,126,9,11,5,3,1,0
105,415,0,101,17,14,48,159,119,259,53,12,12,2,3,1,0
113,415,23,149,25,20,104,236,67,202,76,9,10,5,3,4,0
111,415,36,97,16,15,123,171,105,166,85,7,13,4,4,2,0
161,408,0,108,18,22,121,256,46,247,131,11,13,3,3,2,0
70,415,0,233,40,26,95,303,111,256,104,12,13,7,3,0,1
97,415,43,121,21,22,105,260,115,222,100,10,8,5,2,3,0
130,510,0,124,21,23,70,271,99,240,83,11,4,6,1,0,0
92,415,0,158,27,25,101,299,100,217,99,10,14,3,4,1,0
119,408,0,124,21,18,68,207,88,157,93,7,15,1,4,0,0
115,415,0,286,49,17,125,206,74,191,141,9,7,6,2,1,1
134,415,0,142,24,17,95,206,101,219,60,10,9,6,2,0,0
127,408,25,173,29,21,91,246,64,300,99,14,5,3,1,0,0
80,415,0,269,46,26,120,301,147,167,140,8,6,1,2,2,1
153,415,31,219,37,11,130,134,103,119,105,5,9,6,3,0,0
85,415,0,255,43,17,114,195,83,277,78,12,4,5,1,3,0
79,415,0,42,7,18,124,211,95,238,55,11,11,5,3,1,0
35,415,0,261,44,22,87,258,78,131,123,6,6,2,2,1,0
120,408,26,239,41,22,94,259,88,238,132,11,8,3,2,0,0
68,510,0,227,39,14,94,168,129,189,117,8,10,1,3,0,0
60,408,0,179,30,18,147,209,89,248,98,11,14,6,4,1,1
120,510,0,158,27,17,110,197,103,155,132,7,10,5,3,1,0
71,510,23,176,30,22,82,259,136,268,154,12,14,7,4,1,0
124,415,0,157,27,14,107,168,112,189,102,9,9,3,2,3,0
23,510,0,113,19,14,74,169,95,263,126,12,7,2,2,1,1
225,415,0,183,31,21,142,247,63,218,103,10,9,2,2,1,0
181,415,0,161,27,11,83,124,83,262,98,12,14,3,4,0,1
63,415,0,143,24,18,92,208,102,229,120,10,8,2,2,2,0
54,415,0,191,32,22,108,260,108,142,111,6,10,2,3,2,1
80,408,15,159,27,15,110,171,120,141,82,6,12,5,3,1,0
118,408,39,154,26,10,106,123,111,118,103,5,9,6,2,1,0
42,408,0,181,31,15,127,175,94,165,114,7,12,6,3,2,0
134,408,0,203,34,19,105,225,90,254,108,11,12,7,3,0,0
66,415,35,191,32,22,100,261,93,210,108,9,9,6,2,0,0
66,415,0,205,35,20,102,233,109,260,95,12,9,6,2,2,0
127,415,28,236,40,20,124,237,113,241,127,11,8,2,2,1,0
146,510,0,189,32,13,77,156,128,186,83,8,7,3,2,0,0
93,408,42,167,28,23,101,273,84,171,106,8,12,1,3,1,0
77,415,0,245,42,22,87,254,83,239,91,11,8,4,2,0,1
111,415,0,133,23,19,125,221,67,128,101,6,13,2,3,4,1
125,415,0,182,31,12,64,140,121,172,96,8,12,7,3,2,0
115,510,14,192,33,8,86,89,90,229,120,10,11,3,3,2,0
115,510,0,122,21,19,110,220,100,180,124,8,11,2,3,2,1
114,408,0,193,33,21,101,250,81,133,79,6,10,2,3,2,0
106,415,0,159,27,19,112,220,114,253,106,11,9,3,2,0,0
118,415,39,92,16,19,125,220,113,229,99,10,13,8,3,2,0
59,510,0,154,26,17,92,206,88,115,89,5,13,10,3,1,0
87,415,40,222,38,13,79,157,74,222,124,10,12,3,3,1,0
21,415,0,245,42,14,81,168,117,282,87,13,7,1,2,1,0
142,408,24,240,41,24,103,286,65,257,106,12,10,4,3,0,0
62,415,0,172,29,20,132,231,100,228,109,10,11,5,3,0,0
149,415,0,243,41,21,83,245,97,220,80,10,10,3,3,3,1
54,510,39,118,20,14,82,159,60,236,113,11,11,10,3,2,0
112,510,0,175,30,22,127,259,71,171,120,8,11,7,3,1,0
68,510,0,157,27,19,83,221,85,219,129,10,12,7,3,1,0
201,415,21,192,33,20,97,239,81,116,125,5,15,3,4,1,0
88,510,0,218,37,14,76,169,60,141,99,6,8,1,2,1,0
85,415,29,145,25,12,97,140,102,165,148,7,11,3,3,1,0
51,415,0,154,26,20,108,233,85,214,92,10,14,4,4,0,1
45,510,29,136,23,19,104,223,101,236,92,11,8,6,2,2,0
116,510,0,161,27,12,69,147,106,288,144,13,8,5,2,0,0
146,408,31,203,34,21,91,241,108,170,77,8,8,2,2,1,0
63,510,34,152,26,19,119,227,91,196,103,9,12,5,3,1,0
133,510,0,227,39,6,90,73,135,114,99,5,5,7,1,0,0
125,408,0,192,33,17,115,206,108,210,123,9,9,3,2,2,0
72,510,0,139,24,18,111,212,102,180,91,8,11,3,3,1,0
130,408,0,127,22,18,102,207,107,232,99,10,6,6,2,0,0
97,415,0,169,29,22,87,259,105,280,123,13,7,4,2,1,0
54,415,0,287,49,19,73,223,108,204,107,9,12,5,3,1,1
160,415,29,165,28,22,121,263,108,124,131,6,15,4,4,1,0
79,415,0,144,24,12,90,136,91,212,129,10,13,4,4,1,0
92,415,47,142,24,18,95,208,130,204,95,9,10,11,3,0,0
59,415,0,204,35,21,65,247,123,215,94,10,12,4,3,1,0
132,510,0,163,28,14,80,168,90,88,90,4,6,10,2,1,0
21,510,0,225,38,21,110,244,111,221,93,10,11,4,3,0,0
93,415,0,176,30,17,103,200,130,264,96,12,9,6,2,2,0
147,415,36,254,43,19,78,228,105,98,125,4,14,7,4,5,0
101,510,0,175,30,22,105,262,75,210,93,9,9,5,2,1,0
125,415,0,187,32,14,118,161,111,264,112,12,10,2,3,0,1
63,415,0,212,36,20,84,231,137,217,99,10,11,9,3,3,0
107,415,0,242,41,11,102,127,117,186,92,8,12,6,3,0,0
110,408,0,196,33,17,103,200,123,136,71,6,13,1,3,3,0
83,415,0,231,39,18,100,210,84,217,106,10,12,2,3,3,0
117,408,0,162,27,17,104,196,119,295,111,13,14,2,4,1,0
124,415,0,194,33,20,103,241,116,228,153,10,12,5,3,0,0
115,510,0,110,19,19,148,224,87,240,96,11,15,8,4,3,0
156,408,0,277,47,20,119,238,106,94,96,4,8,3,2,1,0
89,408,0,192,33,14,83,164,88,170,138,8,6,3,2,0,0
72,415,0,198,34,18,147,217,121,113,125,5,13,4,4,0,0
101,415,42,209,36,14,82,160,74,182,100,8,10,3,3,0,0
53,415,0,185,31,18,98,216,125,141,116,6,18,3,5,2,0
116,408,0,168,29,12,119,142,123,191,128,9,7,4,2,2,0
78,408,0,139,24,16,140,191,113,287,125,13,12,3,3,3,0
117,415,17,221,38,14,82,168,100,263,87,12,4,4,1,0,0
56,510,0,122,21,14,84,165,115,244,95,11,9,2,2,1,0
123,408,39,270,46,21,99,245,110,109,113,5,15,7,4,1,0
127,408,0,140,24,20,94,241,112,127,88,6,9,4,2,2,0
116,415,23,253,43,12,78,139,121,278,104,13,12,3,3,2,0
138,510,26,184,31,20,83,241,93,186,125,8,15,3,4,1,0
120,415,0,203,35,22,108,260,66,116,103,5,8,2,2,3,0
102,408,0,201,34,13,106,153,127,199,128,9,8,2,2,3,0
95,415,0,168,28,15,96,176,89,251,113,11,13,6,4,2,0
102,408,0,157,27,17,67,204,103,142,72,6,10,2,3,2,0
89,415,25,215,37,17,140,197,69,162,117,7,11,10,3,1,0
50,408,0,302,51,14,82,167,118,72,89,3,11,6,3,1,0
93,415,42,152,26,23,90,268,102,267,130,12,11,5,3,7,0
68,510,0,195,33,18,116,212,101,138,134,6,15,11,4,1,0
70,408,0,209,35,23,97,276,83,183,122,8,8,3,2,2,0
138,415,29,190,32,19,87,223,123,256,130,12,14,6,4,0,0
141,415,37,185,32,15,87,179,128,218,107,10,8,3,2,4,0
112,415,17,183,31,21,95,253,125,157,95,7,10,3,3,0,0
117,510,0,54,9,26,100,303,84,172,84,8,9,2,2,1,1
1,408,26,208,35,16,115,185,113,178,144,8,8,9,2,1,0
70,415,0,230,39,7,110,78,87,247,105,11,13,4,4,1,0
87,510,22,241,41,6,102,76,106,225,115,10,7,3,2,2,0
52,510,21,196,33,9,119,106,95,157,94,7,5,3,1,2,0
97,408,0,276,47,17,82,201,106,231,73,10,9,4,2,0,1
105,408,0,166,28,15,93,176,106,244,55,11,16,3,4,2,0
77,510,28,136,23,21,117,245,102,208,74,9,12,3,3,4,1
80,415,0,189,32,19,122,223,92,269,116,12,14,3,4,2,1
120,510,43,178,30,15,117,175,70,161,117,7,12,4,3,1,0
54,408,39,144,24,18,73,210,117,129,117,6,13,8,3,2,0
148,510,0,148,25,14,138,160,123,197,62,9,9,3,2,2,0
119,408,0,287,49,14,115,159,99,217,86,10,14,1,4,2,1
162,408,26,180,31,19,144,218,129,212,105,10,9,8,3,1,1
85,510,0,166,28,16,96,190,141,144,116,6,11,3,3,5,1
101,510,25,144,25,14,144,168,105,240,107,11,15,3,4,1,0
172,415,0,173,29,22,85,253,71,222,113,10,6,6,2,0,0
80,415,0,200,34,14,138,167,91,272,94,12,6,4,1,1,0
67,510,0,109,19,12,134,142,76,91,86,4,11,5,3,2,0
86,408,0,172,29,26,106,302,44,139,108,6,10,5,3,1,0
107,415,0,222,38,24,101,286,111,249,117,11,12,4,3,1,1
133,510,0,246,42,23,102,265,90,112,103,5,11,7,3,0,0
116,510,0,165,28,23,110,271,103,230,109,10,8,3,2,0,0
63,408,0,212,36,23,107,272,77,203,108,9,7,7,2,0,0
119,408,16,147,25,14,103,160,96,184,120,8,8,2,2,0,1
133,408,0,255,43,21,103,252,80,178,103,8,8,3,2,0,1
94,408,0,170,29,23,113,272,94,111,78,5,9,4,2,1,0
69,510,0,195,33,22,91,262,57,204,90,9,11,5,3,0,0
146,408,0,149,25,16,83,187,130,150,100,7,8,4,2,7,1
119,510,0,82,14,22,75,254,114,213,125,10,9,1,2,2,1
142,408,25,191,32,13,109,150,120,228,60,10,10,3,3,0,0
123,408,0,207,35,19,115,224,86,197,60,9,8,2,2,3,0
101,408,0,239,41,23,156,273,106,278,93,13,14,8,4,1,1
43,415,0,179,30,21,97,253,126,228,114,10,8,5,2,0,0
69,408,0,185,32,19,91,219,88,244,107,11,6,5,1,0,0
15,510,0,141,24,11,80,124,76,324,88,15,8,3,2,2,0
107,510,25,249,42,10,91,119,115,194,83,9,12,1,3,1,0
67,510,0,153,26,21,131,252,107,185,104,8,5,3,1,2,0
99,415,0,146,25,20,102,231,87,182,86,8,11,7,3,1,0
46,415,0,164,28,17,116,196,153,236,119,11,8,1,2,1,0
55,408,0,221,38,14,115,165,97,235,117,11,10,4,3,1,0
39,415,0,295,50,20,126,232,117,204,123,9,12,2,3,1,1
92,510,0,140,24,15,98,175,143,202,135,9,9,7,3,2,0
56,415,0,162,28,13,99,149,78,256,115,12,15,1,4,4,1
76,415,0,273,46,20,97,236,95,236,105,11,8,2,2,0,1
132,408,33,200,34,19,75,227,67,199,91,9,13,3,3,2,0
140,510,28,157,27,15,77,172,97,185,94,8,11,9,3,1,0
51,510,12,136,23,17,60,201,134,192,98,9,12,7,3,2,0
27,408,0,237,40,20,110,232,92,165,85,7,13,6,3,1,0
224,510,0,111,19,15,133,175,66,217,106,10,6,6,1,3,0
105,510,28,156,27,9,89,107,114,168,95,8,15,3,4,0,1
117,408,0,191,32,24,93,283,56,85,118,4,12,4,3,2,0
91,415,0,153,26,12,123,141,127,172,76,8,10,15,3,1,1
135,415,0,219,37,21,123,243,64,86,80,4,10,3,3,4,0
146,415,0,205,35,11,101,135,77,311,83,14,10,2,3,3,0
147,415,0,225,38,16,111,185,98,143,146,6,10,1,3,0,1
68,510,0,250,42,22,127,255,118,273,98,12,9,6,2,2,1
68,408,0,132,22,12,89,137,109,256,107,12,10,5,3,3,0
86,408,21,198,34,14,99,166,100,208,120,9,10,9,3,0,0
131,415,0,167,28,18,129,210,107,257,93,12,10,5,3,1,0
86,415,29,225,38,16,79,187,112,281,112,13,13,3,3,1,0
159,415,0,276,47,16,103,190,108,224,93,10,7,5,2,2,1
134,415,40,143,24,8,105,89,61,290,96,13,11,6,3,1,0
113,510,0,207,35,22,113,256,80,211,87,9,10,1,3,1,0
132,408,0,206,35,18,100,211,118,196,122,9,10,6,3,1,0
85,415,0,210,36,17,66,196,76,222,82,10,11,7,3,1,0
93,510,38,226,38,10,117,120,122,193,125,9,14,7,4,1,1
174,408,33,168,29,17,91,205,91,130,132,6,15,4,4,4,1
61,415,0,198,34,13,118,152,96,221,93,10,7,3,2,2,0
91,415,39,170,29,6,105,65,116,144,92,7,11,4,3,1,0
88,408,28,191,32,20,104,237,105,212,116,10,10,1,3,2,0
88,408,45,80,14,13,140,153,101,309,123,14,13,3,3,2,0
195,415,36,232,39,19,110,225,88,202,89,9,12,2,3,0,0
182,415,0,69,12,20,114,230,109,257,96,12,7,4,2,0,0
118,408,0,189,32,18,60,217,64,220,100,10,8,7,2,4,0
103,408,0,151,26,14,125,169,126,221,104,10,10,8,3,8,1
65,510,0,192,33,12,89,140,88,187,102,8,6,4,1,2,0
61,408,25,164,28,10,78,113,112,134,118,6,10,3,3,3,0
172,415,0,212,36,17,100,199,101,302,136,14,7,9,2,1,0
72,415,0,176,30,11,103,132,120,243,96,11,12,3,3,1,0
113,510,0,150,26,17,120,200,85,267,105,12,11,3,3,2,0
177,408,0,190,32,15,99,176,117,226,112,10,14,2,4,1,0
100,408,0,71,12,18,94,216,102,231,125,10,10,1,3,6,1
67,415,0,216,37,16,102,191,95,215,106,10,9,6,2,1,0
136,415,0,102,17,17,105,203,99,136,119,6,9,6,3,3,0
71,415,0,258,44,11,132,127,119,182,87,8,10,8,3,4,0
134,408,0,242,41,13,126,153,115,318,115,14,12,6,3,1,0
124,415,0,132,22,24,82,284,119,306,101,14,11,2,3,1,0
84,415,0,190,32,17,102,198,141,248,102,11,10,6,3,2,0
39,408,0,154,26,17,104,204,112,196,92,9,10,4,3,2,0
110,510,0,188,32,8,127,91,118,150,64,7,15,3,4,3,0
102,510,0,103,18,23,70,275,129,141,92,6,11,5,3,1,0
70,415,0,175,30,14,130,160,130,261,96,12,12,4,3,0,0
142,415,0,145,25,18,93,209,98,214,96,10,11,1,3,1,0
81,510,0,251,43,16,85,188,50,120,131,5,8,5,2,1,0
17,415,0,162,27,18,123,214,81,315,106,14,9,5,2,1,0
119,408,0,260,44,22,101,257,68,229,89,10,10,2,3,1,1
105,415,0,281,48,26,124,302,96,203,109,9,9,3,2,0,1
108,415,42,130,22,14,90,167,128,245,80,11,14,5,4,3,1
90,415,0,102,17,10,118,113,134,189,105,8,11,3,3,2,0
100,415,33,219,37,13,104,155,144,99,117,4,12,4,3,1,0
155,408,30,129,22,16,86,188,91,254,85,11,7,6,2,1,0
113,510,0,129,22,19,100,227,67,178,135,8,9,4,2,2,1
123,415,0,172,29,14,92,163,76,250,101,11,9,4,2,1,0
145,408,0,199,34,11,124,126,86,289,135,13,8,3,2,1,0
42,415,0,185,31,17,98,201,93,279,91,13,9,3,2,2,0
125,510,0,169,29,15,99,176,107,243,92,11,11,7,3,0,0
131,415,30,174,30,17,118,205,81,218,90,10,7,3,2,1,0
107,415,0,230,39,22,65,257,80,107,88,5,9,3,2,1,0
48,408,0,198,34,17,73,203,115,146,73,7,5,5,1,1,0
76,510,0,186,32,18,96,212,100,231,100,10,8,4,2,0,0
128,415,0,149,25,21,105,243,106,255,114,11,7,2,2,1,0
73,415,0,157,27,23,109,269,83,182,91,8,10,8,3,0,0
52,415,0,155,26,11,110,133,104,176,84,8,7,4,2,4,1
126,415,26,129,22,15,123,177,114,155,102,7,10,7,3,1,0
124,415,0,189,32,15,77,182,123,218,127,10,6,6,2,1,0
137,408,0,209,36,19,120,225,100,222,130,10,11,5,3,0,0
71,510,0,238,40,24,82,279,94,193,134,9,12,10,3,0,1
139,415,0,211,36,18,103,207,108,194,70,9,6,4,2,0,0
107,510,30,199,34,18,87,207,90,160,76,7,13,4,3,3,0
147,408,0,213,36,17,79,204,91,156,113,7,10,2,3,1,0
116,510,0,137,23,10,126,120,94,130,64,6,12,2,3,3,0
60,510,31,192,33,23,75,268,135,201,62,9,13,3,3,2,0
38,510,0,149,25,4,92,49,78,163,93,7,14,11,4,0,0
63,408,0,117,20,21,118,250,90,162,84,7,11,4,3,3,0
94,415,0,108,18,21,79,242,152,252,92,11,10,3,3,3,0
131,415,0,113,19,17,133,199,116,143,105,6,10,5,3,0,0
158,510,0,176,30,16,105,188,88,188,98,8,11,6,3,1,0
139,510,0,237,40,14,109,170,107,212,118,10,11,2,3,1,1
77,415,0,169,29,16,102,185,144,234,89,11,2,7,1,1,0
140,415,0,130,22,21,79,246,99,172,124,8,9,10,3,3,0
72,408,0,177,30,16,97,185,105,174,94,8,8,6,2,1,0
52,510,20,133,23,16,63,184,123,273,107,12,14,2,4,1,0
103,510,0,168,29,18,121,213,123,208,73,9,13,3,4,5,0
74,415,32,175,30,26,107,311,115,235,92,11,9,4,2,1,0
124,415,0,150,26,22,101,256,112,137,62,6,13,4,3,2,0
85,510,21,283,48,20,110,240,108,150,80,7,6,1,2,5,0
113,408,20,158,27,14,83,162,56,272,100,12,9,2,2,5,1
71,408,0,141,24,13,132,149,90,171,72,8,7,2,2,2,0
177,415,27,230,39,17,106,196,78,215,108,10,10,2,3,1,0
49,415,0,238,40,18,92,209,119,168,86,8,16,6,4,2,1
106,510,0,204,35,14,84,169,61,164,102,7,13,3,4,3,1
60,510,0,221,38,15,106,179,48,203,90,9,7,3,2,1,0
43,408,0,177,30,12,93,143,60,314,144,14,13,2,3,4,0
66,510,0,118,20,21,133,248,99,214,122,10,5,5,1,1,0
125,415,0,164,28,22,73,256,85,193,95,9,16,4,4,0,0
114,510,4,141,24,20,96,230,88,224,85,10,9,3,3,3,0
112,415,0,273,46,19,119,226,94,159,94,7,16,5,4,3,1
101,408,16,119,20,19,112,228,97,180,111,8,8,5,2,2,0
70,415,0,8,1,12,100,136,83,157,89,7,12,1,3,0,0
59,408,0,160,27,14,96,167,123,139,106,6,10,4,3,0,0
59,408,0,150,26,16,70,186,98,213,128,10,12,2,3,1,0
124,415,30,145,25,22,35,262,101,227,82,10,12,7,3,2,0
99,415,0,141,24,18,88,211,98,230,125,10,12,4,3,2,0
150,510,0,169,29,18,123,217,83,179,107,8,13,3,3,1,0
81,510,0,221,38,13,77,149,87,184,100,8,8,3,2,2,0
86,510,0,216,37,23,96,266,77,214,110,10,5,3,1,0,0
84,510,0,170,29,13,96,158,94,98,70,4,11,7,3,0,0
118,510,35,256,44,22,119,258,91,216,130,10,12,1,3,1,0
89,415,0,180,31,25,128,300,92,185,120,8,8,3,2,1,0
93,415,0,266,45,11,120,130,84,166,63,7,13,6,4,3,0
85,415,0,97,16,16,97,194,95,172,88,8,10,3,3,2,0
160,408,0,83,14,17,116,195,95,159,54,7,11,9,3,0,0
28,415,0,168,29,14,87,162,92,192,112,9,10,3,3,3,0
73,408,0,286,49,15,109,178,67,214,152,10,11,14,3,1,1
156,408,0,174,30,16,95,187,128,258,105,12,13,5,3,3,0
33,415,0,191,32,14,100,162,104,190,136,9,13,6,4,1,0
77,510,0,176,30,17,86,205,78,245,100,11,18,3,5,4,0
119,415,0,133,23,17,102,205,71,197,103,9,11,7,3,1,0
91,510,27,205,35,12,96,136,93,211,82,9,7,2,2,3,0
102,510,0,242,41,20,88,233,89,189,121,8,6,6,2,3,0
86,415,33,253,43,18,112,210,94,95,98,4,12,4,3,3,0
82,415,0,130,22,16,110,185,88,179,105,8,8,4,2,0,0
89,408,0,106,18,16,151,190,142,171,67,8,13,7,3,0,0
86,415,0,194,33,16,98,194,95,192,123,9,9,7,3,3,0
134,408,0,184,31,11,111,124,92,161,105,7,6,2,2,1,0
92,415,0,197,33,16,82,190,89,163,99,7,11,2,3,2,0
87,510,0,185,31,15,81,172,103,183,96,8,14,3,4,3,0
64,408,0,262,45,13,113,148,99,145,74,7,14,4,4,0,0
80,510,0,202,34,22,118,260,67,177,112,8,9,5,2,3,0
165,415,39,167,28,15,113,173,94,193,113,9,10,4,3,3,0
153,415,22,168,29,21,104,247,91,204,117,9,8,11,2,1,0
41,415,30,192,33,16,109,193,86,149,93,7,11,4,3,1,0
108,415,0,240,41,20,78,230,109,217,83,10,5,1,1,2,0
104,415,26,189,32,15,112,178,97,199,104,9,11,4,3,1,0
115,408,0,128,22,16,67,183,90,173,92,8,11,7,3,1,0
87,415,0,205,35,8,106,100,122,190,75,9,13,3,4,1,0
159,415,23,154,26,18,93,217,88,161,91,7,13,3,3,2,0
119,510,0,155,26,16,129,194,87,181,145,8,13,3,4,2,0
69,415,0,154,26,16,109,194,105,256,114,12,14,6,4,1,0
87,408,36,171,29,16,138,186,102,228,97,10,11,3,3,1,0
93,510,0,328,56,13,106,152,89,304,114,14,9,3,2,1,1
154,415,0,146,25,18,69,208,141,181,106,8,14,10,4,0,1
57,415,37,201,34,24,76,280,122,154,110,7,12,1,3,1,0
